"StatRec","Survey","F_CODE","Quarter","Year","Lusitanian","Boreal","ratio","Lat","Lon"
"39G4","BITS","27.3.d",1,2012,4,9,0.444444444444444,14.5,55.25
"39G4","BITS","27.3.d",4,2012,5,8,0.625,14.5,55.25
"39G5","BITS","27.3.d",1,2012,3,7,0.428571428571429,15.5,55.25
"39G6","BITS","27.3.d",1,2012,3,6,0.5,16.5,55.25
"39G6","BITS","27.3.d",4,2012,3,5,0.6,16.5,55.25
"39G7","BITS","27.3.d",1,2012,3,5,0.6,17.5,55.25
"39G7","BITS","27.3.d",4,2012,2,4,0.5,17.5,55.25
"39G8","BITS","27.3.d",1,2012,3,4,0.75,18.5,55.25
"39G8","BITS","27.3.d",4,2012,2,3,0.666666666666667,18.5,55.25
"40E8","NS-IBTS","27.4.b",1,2012,10,10,1,-1.5,55.75
"40E8","NS-IBTS","27.4.b",3,2012,9,12,0.75,-1.5,55.75
"40E9","NS-IBTS","27.4.b",1,2012,12,14,0.857142857142857,-0.5,55.75
"40E9","NS-IBTS","27.4.b",3,2012,11,12,0.916666666666667,-0.5,55.75
"40F0","NS-IBTS","27.4.b",1,2012,14,11,1.27272727272727,0.5,55.75
"40F0","NS-IBTS","27.4.b",3,2012,7,12,0.583333333333333,0.5,55.75
"40F1","NS-IBTS","27.4.b",1,2012,7,10,0.7,1.5,55.75
"40F1","NS-IBTS","27.4.b",3,2012,7,9,0.777777777777778,1.5,55.75
"40F2","NS-IBTS","27.4.b",1,2012,9,7,1.28571428571429,2.5,55.75
"40F2","NS-IBTS","27.4.b",3,2012,7,10,0.7,2.5,55.75
"40F3","NS-IBTS","27.4.b",1,2012,8,9,0.888888888888889,3.5,55.75
"40F3","NS-IBTS","27.4.b",3,2012,5,6,0.833333333333333,3.5,55.75
"40F4","NS-IBTS","27.4.b",1,2012,8,6,1.33333333333333,4.5,55.75
"40F4","NS-IBTS","27.4.b",3,2012,7,7,1,4.5,55.75
"40F5","NS-IBTS","27.4.b",1,2012,8,9,0.888888888888889,5.5,55.75
"40F5","NS-IBTS","27.4.b",3,2012,7,10,0.7,5.5,55.75
"40F6","NS-IBTS","27.4.b",1,2012,11,11,1,6.5,55.75
"40F6","NS-IBTS","27.4.b",3,2012,8,8,1,6.5,55.75
"40F7","NS-IBTS","27.4.b",1,2012,7,6,1.16666666666667,7.5,55.75
"40F7","NS-IBTS","27.4.b",3,2012,9,6,1.5,7.5,55.75
"40F9","BITS","27.3.b, c",4,2012,6,9,0.666666666666667,9.5,55.75
"40G0","BITS","27.3.b, c",1,2012,8,14,0.571428571428571,10.5,55.75
"40G0","BITS","27.3.b, c",4,2012,13,10,1.3,10.5,55.75
"40G1","BITS","27.3.b, c",1,2012,4,7,0.571428571428571,11.5,55.75
"40G2","BITS","27.3.b, c",1,2012,4,7,0.571428571428571,12.5,55.75
"40G2","BITS","27.3.b, c",4,2012,7,6,1.16666666666667,12.5,55.75
"40G4","BITS","27.3.d",1,2012,3,6,0.5,14.5,55.75
"40G4","BITS","27.3.d",4,2012,3,5,0.6,14.5,55.75
"40G5","BITS","27.3.d",1,2012,3,7,0.428571428571429,15.5,55.75
"40G5","BITS","27.3.d",4,2012,3,5,0.6,15.5,55.75
"40G6","BITS","27.3.d",1,2012,3,5,0.6,16.5,55.75
"40G6","BITS","27.3.d",4,2012,2,4,0.5,16.5,55.75
"40G7","BITS","27.3.d",1,2012,2,5,0.4,17.5,55.75
"40G7","BITS","27.3.d",4,2012,2,5,0.4,17.5,55.75
"40G8","BITS","27.3.d",1,2012,2,3,0.666666666666667,18.5,55.75
"40G9","BITS","27.3.d",1,2012,1,2,0.5,19.5,55.75
"40H0","BITS","27.3.d",1,2012,4,6,0.666666666666667,20.5,55.75
"40H0","BITS","27.3.d",4,2012,3,5,0.6,20.5,55.75
"41E7","NS-IBTS","27.4.b",1,2012,7,12,0.583333333333333,-2.5,56.25
"41E7","NS-IBTS","27.4.b",3,2012,7,10,0.7,-2.5,56.25
"41E8","NS-IBTS","27.4.b",1,2012,10,10,1,-1.5,56.25
"41E8","NS-IBTS","27.4.b",3,2012,9,13,0.692307692307692,-1.5,56.25
"41E9","NS-IBTS","27.4.b",1,2012,10,9,1.11111111111111,-0.5,56.25
"41E9","NS-IBTS","27.4.b",3,2012,8,11,0.727272727272727,-0.5,56.25
"41F0","NS-IBTS","27.4.b",1,2012,11,13,0.846153846153846,0.5,56.25
"41F0","NS-IBTS","27.4.b",3,2012,5,10,0.5,0.5,56.25
"41F1","NS-IBTS","27.4.b",1,2012,9,9,1,1.5,56.25
"41F1","NS-IBTS","27.4.b",3,2012,7,11,0.636363636363636,1.5,56.25
"41F2","NS-IBTS","27.4.b",1,2012,12,10,1.2,2.5,56.25
"41F2","NS-IBTS","27.4.b",3,2012,5,9,0.555555555555556,2.5,56.25
"41F3","NS-IBTS","27.4.b",1,2012,6,9,0.666666666666667,3.5,56.25
"41F3","NS-IBTS","27.4.b",3,2012,2,10,0.2,3.5,56.25
"41F4","NS-IBTS","27.4.b",1,2012,6,10,0.6,4.5,56.25
"41F4","NS-IBTS","27.4.b",3,2012,3,7,0.428571428571429,4.5,56.25
"41F5","NS-IBTS","27.4.b",1,2012,11,14,0.785714285714286,5.5,56.25
"41F5","NS-IBTS","27.4.b",3,2012,5,6,0.833333333333333,5.5,56.25
"41F6","NS-IBTS","27.4.b",1,2012,10,11,0.909090909090909,6.5,56.25
"41F6","NS-IBTS","27.4.b",3,2012,8,7,1.14285714285714,6.5,56.25
"41F7","NS-IBTS","27.4.b",1,2012,8,10,0.8,7.5,56.25
"41F7","NS-IBTS","27.4.b",3,2012,9,9,1,7.5,56.25
"41G0","BITS","27.3.b, c",1,2012,6,9,0.666666666666667,10.5,56.25
"41G0","BITS","27.3.b, c",4,2012,9,7,1.28571428571429,10.5,56.25
"41G1","NS-IBTS","27.3.a",1,2012,9,8,1.125,11.5,56.25
"41G1","NS-IBTS","27.3.a",3,2012,10,13,0.769230769230769,11.5,56.25
"41G2","NS-IBTS","27.3.a",1,2012,8,10,0.8,12.5,56.25
"41G2","NS-IBTS","27.3.a",3,2012,6,9,0.666666666666667,12.5,56.25
"41G6","BITS","27.3.d",1,2012,2,3,0.666666666666667,16.5,56.25
"41G7","BITS","27.3.d",1,2012,2,5,0.4,17.5,56.25
"41G7","BITS","27.3.d",4,2012,2,4,0.5,17.5,56.25
"41G8","BITS","27.3.d",1,2012,3,6,0.5,18.5,56.25
"41G8","BITS","27.3.d",4,2012,2,5,0.4,18.5,56.25
"41G9","BITS","27.3.d",1,2012,3,4,0.75,19.5,56.25
"41G9","BITS","27.3.d",4,2012,2,2,1,19.5,56.25
"41H0","BITS","27.3.d",4,2012,2,2,1,20.5,56.25
"42E7","NS-IBTS","27.4.b",1,2012,4,10,0.4,-2.5,56.75
"42E7","NS-IBTS","27.4.b",3,2012,12,10,1.2,-2.5,56.75
"42E8","NS-IBTS","27.4.b",1,2012,13,12,1.08333333333333,-1.5,56.75
"42E8","NS-IBTS","27.4.b",3,2012,8,7,1.14285714285714,-1.5,56.75
"42E9","NS-IBTS","27.4.b",1,2012,11,10,1.1,-0.5,56.75
"42E9","NS-IBTS","27.4.b",3,2012,6,7,0.857142857142857,-0.5,56.75
"42F0","NS-IBTS","27.4.b",1,2012,12,10,1.2,0.5,56.75
"42F0","NS-IBTS","27.4.b",3,2012,4,11,0.363636363636364,0.5,56.75
"42F1","NS-IBTS","27.4.b",1,2012,13,10,1.3,1.5,56.75
"42F1","NS-IBTS","27.4.b",3,2012,4,11,0.363636363636364,1.5,56.75
"42F2","NS-IBTS","27.4.b",1,2012,2,10,0.2,2.5,56.75
"42F2","NS-IBTS","27.4.b",3,2012,3,9,0.333333333333333,2.5,56.75
"42F3","NS-IBTS","27.4.b",1,2012,6,8,0.75,3.5,56.75
"42F3","NS-IBTS","27.4.b",3,2012,4,11,0.363636363636364,3.5,56.75
"42F4","NS-IBTS","27.4.b",1,2012,3,9,0.333333333333333,4.5,56.75
"42F4","NS-IBTS","27.4.b",3,2012,2,10,0.2,4.5,56.75
"42F5","NS-IBTS","27.4.b",1,2012,7,9,0.777777777777778,5.5,56.75
"42F5","NS-IBTS","27.4.b",3,2012,4,11,0.363636363636364,5.5,56.75
"42F6","NS-IBTS","27.4.b",1,2012,7,9,0.777777777777778,6.5,56.75
"42F6","NS-IBTS","27.4.b",3,2012,7,9,0.777777777777778,6.5,56.75
"42F7","NS-IBTS","27.4.b",1,2012,7,9,0.777777777777778,7.5,56.75
"42F7","NS-IBTS","27.4.b",3,2012,9,7,1.28571428571429,7.5,56.75
"42G1","NS-IBTS","27.3.a",1,2012,19,16,1.1875,11.5,56.75
"42G1","NS-IBTS","27.3.a",3,2012,10,16,0.625,11.5,56.75
"42G2","NS-IBTS","27.3.a",1,2012,13,9,1.44444444444444,12.5,56.75
"42G2","NS-IBTS","27.3.a",3,2012,10,13,0.769230769230769,12.5,56.75
"42G6","BITS","27.3.d",1,2012,2,6,0.333333333333333,16.5,56.75
"42G7","BITS","27.3.d",4,2012,2,2,1,17.5,56.75
"42H0","BITS","27.3.d",1,2012,3,8,0.375,20.5,56.75
"42H0","BITS","27.3.d",4,2012,2,3,0.666666666666667,20.5,56.75
"43E8","NS-IBTS","27.4.b",1,2012,11,11,1,-1.5,57.25
"43E8","NS-IBTS","27.4.b",3,2012,13,11,1.18181818181818,-1.5,57.25
"43E9","NS-IBTS","27.4.b",1,2012,11,10,1.1,-0.5,57.25
"43E9","NS-IBTS","27.4.b",3,2012,10,9,1.11111111111111,-0.5,57.25
"43F0","NS-IBTS","27.4.b",1,2012,14,10,1.4,0.5,57.25
"43F0","NS-IBTS","27.4.b",3,2012,5,9,0.555555555555556,0.5,57.25
"43F1","NS-IBTS","27.4.b",1,2012,11,11,1,1.5,57.25
"43F1","NS-IBTS","27.4.b",3,2012,6,7,0.857142857142857,1.5,57.25
"43F2","NS-IBTS","27.4.b",1,2012,4,12,0.333333333333333,2.5,57.25
"43F2","NS-IBTS","27.4.b",3,2012,4,10,0.4,2.5,57.25
"43F3","NS-IBTS","27.4.b",1,2012,3,8,0.375,3.5,57.25
"43F3","NS-IBTS","27.4.b",3,2012,3,9,0.333333333333333,3.5,57.25
"43F4","NS-IBTS","27.4.b",1,2012,4,10,0.4,4.5,57.25
"43F4","NS-IBTS","27.4.b",3,2012,2,10,0.2,4.5,57.25
"43F5","NS-IBTS","27.4.b",1,2012,2,7,0.285714285714286,5.5,57.25
"43F5","NS-IBTS","27.4.b",3,2012,2,11,0.181818181818182,5.5,57.25
"43F6","NS-IBTS","27.4.b",1,2012,3,8,0.375,6.5,57.25
"43F6","NS-IBTS","27.4.b",3,2012,3,11,0.272727272727273,6.5,57.25
"43F7","NS-IBTS","27.4.b",1,2012,5,9,0.555555555555556,7.5,57.25
"43F7","NS-IBTS","27.4.b",3,2012,5,8,0.625,7.5,57.25
"43F8","NS-IBTS","27.3.a",1,2012,14,12,1.16666666666667,8.5,57.25
"43F8","NS-IBTS","27.3.a",3,2012,7,10,0.7,8.5,57.25
"43F9","NS-IBTS","27.3.a",3,2012,9,5,1.8,9.5,57.25
"43G0","NS-IBTS","27.3.a",1,2012,12,10,1.2,10.5,57.25
"43G0","NS-IBTS","27.3.a",3,2012,8,10,0.8,10.5,57.25
"43G1","NS-IBTS","27.3.a",1,2012,17,18,0.944444444444444,11.5,57.25
"43G1","NS-IBTS","27.3.a",3,2012,12,17,0.705882352941177,11.5,57.25
"43G2","NS-IBTS","27.3.a",1,2012,12,9,1.33333333333333,12.5,57.25
"43G2","NS-IBTS","27.3.a",3,2012,9,11,0.818181818181818,12.5,57.25
"43G6","BITS","27.3.d",1,2012,2,3,0.666666666666667,16.5,57.25
"43G6","BITS","27.3.d",4,2012,2,3,0.666666666666667,16.5,57.25
"43G7","BITS","27.3.d",1,2012,2,4,0.5,17.5,57.25
"43G7","BITS","27.3.d",4,2012,2,1,2,17.5,57.25
"43G8","BITS","27.3.d",1,2012,2,6,0.333333333333333,18.5,57.25
"43G8","BITS","27.3.d",4,2012,2,4,0.5,18.5,57.25
"43G9","BITS","27.3.d",1,2012,2,6,0.333333333333333,19.5,57.25
"43H0","BITS","27.3.d",1,2012,2,7,0.285714285714286,20.5,57.25
"43H0","BITS","27.3.d",4,2012,2,3,0.666666666666667,20.5,57.25
"43H1","BITS","27.3.d",1,2012,4,8,0.5,21.5,57.25
"43H1","BITS","27.3.d",4,2012,1,5,0.2,21.5,57.25
"44E6","NS-IBTS","27.4.a",1,2012,9,8,1.125,-3.5,57.75
"44E6","NS-IBTS","27.4.a",3,2012,6,9,0.666666666666667,-3.5,57.75
"44E7","NS-IBTS","27.4.a",1,2012,11,9,1.22222222222222,-2.5,57.75
"44E7","NS-IBTS","27.4.a",3,2012,10,10,1,-2.5,57.75
"44E8","NS-IBTS","27.4.a",1,2012,10,9,1.11111111111111,-1.5,57.75
"44E8","NS-IBTS","27.4.a",3,2012,10,10,1,-1.5,57.75
"44E9","NS-IBTS","27.4.a",1,2012,10,8,1.25,-0.5,57.75
"44E9","NS-IBTS","27.4.a",3,2012,10,10,1,-0.5,57.75
"44F0","NS-IBTS","27.4.a",1,2012,15,9,1.66666666666667,0.5,57.75
"44F0","NS-IBTS","27.4.a",3,2012,9,10,0.9,0.5,57.75
"44F1","NS-IBTS","27.4.a",1,2012,8,11,0.727272727272727,1.5,57.75
"44F1","NS-IBTS","27.4.a",3,2012,6,13,0.461538461538462,1.5,57.75
"44F2","NS-IBTS","27.4.a",1,2012,9,11,0.818181818181818,2.5,57.75
"44F2","NS-IBTS","27.4.a",3,2012,3,10,0.3,2.5,57.75
"44F3","NS-IBTS","27.4.a",1,2012,4,10,0.4,3.5,57.75
"44F3","NS-IBTS","27.4.a",3,2012,4,10,0.4,3.5,57.75
"44F4","NS-IBTS","27.4.a",1,2012,5,12,0.416666666666667,4.5,57.75
"44F4","NS-IBTS","27.4.a",3,2012,3,13,0.230769230769231,4.5,57.75
"44F5","NS-IBTS","27.4.a",1,2012,9,14,0.642857142857143,5.5,57.75
"44F5","NS-IBTS","27.4.a",3,2012,6,13,0.461538461538462,5.5,57.75
"44F8","NS-IBTS","27.3.a",1,2012,15,17,0.882352941176471,8.5,57.75
"44F8","NS-IBTS","27.3.a",3,2012,6,6,1,8.5,57.75
"44F9","NS-IBTS","27.3.a",1,2012,11,15,0.733333333333333,9.5,57.75
"44F9","NS-IBTS","27.3.a",3,2012,11,16,0.6875,9.5,57.75
"44G0","NS-IBTS","27.3.a",1,2012,19,18,1.05555555555556,10.5,57.75
"44G0","NS-IBTS","27.3.a",3,2012,14,18,0.777777777777778,10.5,57.75
"44G1","NS-IBTS","27.3.a",1,2012,14,14,1,11.5,57.75
"44G1","NS-IBTS","27.3.a",3,2012,11,17,0.647058823529412,11.5,57.75
"44G9","BITS","27.3.d",1,2012,2,8,0.25,19.5,57.75
"44G9","BITS","27.3.d",4,2012,2,7,0.285714285714286,19.5,57.75
"44H1","BITS","27.3.d",1,2012,3,6,0.5,21.5,57.75
"44H1","BITS","27.3.d",4,2012,2,2,1,21.5,57.75
"45E6","NS-IBTS","27.4.a",1,2012,7,10,0.7,-3.5,58.25
"45E6","NS-IBTS","27.4.a",3,2012,12,7,1.71428571428571,-3.5,58.25
"45E7","NS-IBTS","27.4.a",1,2012,8,10,0.8,-2.5,58.25
"45E7","NS-IBTS","27.4.a",3,2012,13,8,1.625,-2.5,58.25
"45E8","NS-IBTS","27.4.a",1,2012,13,8,1.625,-1.5,58.25
"45E8","NS-IBTS","27.4.a",3,2012,12,10,1.2,-1.5,58.25
"45E9","NS-IBTS","27.4.a",1,2012,16,12,1.33333333333333,-0.5,58.25
"45E9","NS-IBTS","27.4.a",3,2012,8,9,0.888888888888889,-0.5,58.25
"45F0","NS-IBTS","27.4.a",1,2012,7,5,1.4,0.5,58.25
"45F0","NS-IBTS","27.4.a",3,2012,5,12,0.416666666666667,0.5,58.25
"45F1","NS-IBTS","27.4.a",1,2012,11,10,1.1,1.5,58.25
"45F1","NS-IBTS","27.4.a",3,2012,7,11,0.636363636363636,1.5,58.25
"45F2","NS-IBTS","27.4.a",1,2012,8,7,1.14285714285714,2.5,58.25
"45F2","NS-IBTS","27.4.a",3,2012,3,8,0.375,2.5,58.25
"45F3","NS-IBTS","27.4.a",1,2012,5,8,0.625,3.5,58.25
"45F3","NS-IBTS","27.4.a",3,2012,6,14,0.428571428571429,3.5,58.25
"45F4","NS-IBTS","27.4.a",1,2012,8,16,0.5,4.5,58.25
"45F4","NS-IBTS","27.4.a",3,2012,6,10,0.6,4.5,58.25
"45F9","NS-IBTS","27.3.a",1,2012,9,11,0.818181818181818,9.5,58.25
"45G0","NS-IBTS","27.3.a",1,2012,13,16,0.8125,10.5,58.25
"45G0","NS-IBTS","27.3.a",3,2012,6,18,0.333333333333333,10.5,58.25
"45G1","NS-IBTS","27.3.a",1,2012,16,19,0.842105263157895,11.5,58.25
"45G1","NS-IBTS","27.3.a",3,2012,9,9,1,11.5,58.25
"45G9","BITS","27.3.d",1,2012,2,4,0.5,19.5,58.25
"45G9","BITS","27.3.d",4,2012,2,5,0.4,19.5,58.25
"46E6","NS-IBTS","27.4.a",1,2012,15,10,1.5,-3.5,58.75
"46E6","NS-IBTS","27.4.a",3,2012,14,9,1.55555555555556,-3.5,58.75
"46E7","NS-IBTS","27.4.a",1,2012,13,11,1.18181818181818,-2.5,58.75
"46E7","NS-IBTS","27.4.a",3,2012,11,7,1.57142857142857,-2.5,58.75
"46E8","NS-IBTS","27.4.a",1,2012,11,8,1.375,-1.5,58.75
"46E8","NS-IBTS","27.4.a",3,2012,12,10,1.2,-1.5,58.75
"46E9","NS-IBTS","27.4.a",1,2012,9,12,0.75,-0.5,58.75
"46E9","NS-IBTS","27.4.a",3,2012,8,9,0.888888888888889,-0.5,58.75
"46F0","NS-IBTS","27.4.a",1,2012,8,11,0.727272727272727,0.5,58.75
"46F0","NS-IBTS","27.4.a",3,2012,5,12,0.416666666666667,0.5,58.75
"46F1","NS-IBTS","27.4.a",1,2012,7,9,0.777777777777778,1.5,58.75
"46F1","NS-IBTS","27.4.a",3,2012,5,12,0.416666666666667,1.5,58.75
"46F2","NS-IBTS","27.4.a",1,2012,8,8,1,2.5,58.75
"46F2","NS-IBTS","27.4.a",3,2012,6,13,0.461538461538462,2.5,58.75
"46F3","NS-IBTS","27.4.a",1,2012,8,10,0.8,3.5,58.75
"46F3","NS-IBTS","27.4.a",3,2012,4,11,0.363636363636364,3.5,58.75
"46G0","NS-IBTS","27.3.a",1,2012,11,15,0.733333333333333,10.5,58.75
"46H1","BITS","27.3.d",4,2012,2,2,1,21.5,58.75
"46H2","BITS","27.3.d",4,2012,2,2,1,22.5,58.75
"47E6","NS-IBTS","27.4.a",1,2012,13,11,1.18181818181818,-3.5,59.25
"47E6","NS-IBTS","27.4.a",3,2012,12,10,1.2,-3.5,59.25
"47E7","NS-IBTS","27.4.a",1,2012,13,11,1.18181818181818,-2.5,59.25
"47E7","NS-IBTS","27.4.a",3,2012,8,9,0.888888888888889,-2.5,59.25
"47E8","NS-IBTS","27.4.a",1,2012,18,11,1.63636363636364,-1.5,59.25
"47E8","NS-IBTS","27.4.a",3,2012,12,10,1.2,-1.5,59.25
"47E9","NS-IBTS","27.4.a",1,2012,13,11,1.18181818181818,-0.5,59.25
"47E9","NS-IBTS","27.4.a",3,2012,10,10,1,-0.5,59.25
"47F0","NS-IBTS","27.4.a",1,2012,6,11,0.545454545454545,0.5,59.25
"47F0","NS-IBTS","27.4.a",3,2012,6,12,0.5,0.5,59.25
"47F1","NS-IBTS","27.4.a",1,2012,6,9,0.666666666666667,1.5,59.25
"47F1","NS-IBTS","27.4.a",3,2012,3,9,0.333333333333333,1.5,59.25
"47F2","NS-IBTS","27.4.a",1,2012,7,10,0.7,2.5,59.25
"47F2","NS-IBTS","27.4.a",3,2012,4,9,0.444444444444444,2.5,59.25
"47F3","NS-IBTS","27.4.a",1,2012,9,11,0.818181818181818,3.5,59.25
"47F3","NS-IBTS","27.4.a",3,2012,5,7,0.714285714285714,3.5,59.25
"48E6","NS-IBTS","27.4.a",3,2012,12,10,1.2,-3.5,59.75
"48E7","NS-IBTS","27.4.a",1,2012,16,9,1.77777777777778,-2.5,59.75
"48E7","NS-IBTS","27.4.a",3,2012,12,9,1.33333333333333,-2.5,59.75
"48E8","NS-IBTS","27.4.a",1,2012,13,13,1,-1.5,59.75
"48E8","NS-IBTS","27.4.a",3,2012,11,11,1,-1.5,59.75
"48E9","NS-IBTS","27.4.a",1,2012,10,11,0.909090909090909,-0.5,59.75
"48E9","NS-IBTS","27.4.a",3,2012,9,12,0.75,-0.5,59.75
"48F0","NS-IBTS","27.4.a",1,2012,11,10,1.1,0.5,59.75
"48F0","NS-IBTS","27.4.a",3,2012,6,13,0.461538461538462,0.5,59.75
"48F1","NS-IBTS","27.4.a",1,2012,7,11,0.636363636363636,1.5,59.75
"48F1","NS-IBTS","27.4.a",3,2012,5,11,0.454545454545455,1.5,59.75
"48F2","NS-IBTS","27.4.a",1,2012,8,9,0.888888888888889,2.5,59.75
"48F2","NS-IBTS","27.4.a",3,2012,7,12,0.583333333333333,2.5,59.75
"48F3","NS-IBTS","27.4.a",1,2012,11,13,0.846153846153846,3.5,59.75
"48F3","NS-IBTS","27.4.a",3,2012,9,11,0.818181818181818,3.5,59.75
"49E6","NS-IBTS","27.4.a",3,2012,11,6,1.83333333333333,-3.5,60.25
"49E7","NS-IBTS","27.4.a",1,2012,11,11,1,-2.5,60.25
"49E7","NS-IBTS","27.4.a",3,2012,13,9,1.44444444444444,-2.5,60.25
"49E8","NS-IBTS","27.4.a",1,2012,12,12,1,-1.5,60.25
"49E8","NS-IBTS","27.4.a",3,2012,10,9,1.11111111111111,-1.5,60.25
"49E9","NS-IBTS","27.4.a",1,2012,12,12,1,-0.5,60.25
"49E9","NS-IBTS","27.4.a",3,2012,13,13,1,-0.5,60.25
"49F0","NS-IBTS","27.4.a",1,2012,9,8,1.125,0.5,60.25
"49F0","NS-IBTS","27.4.a",3,2012,9,12,0.75,0.5,60.25
"49F1","NS-IBTS","27.4.a",1,2012,9,10,0.9,1.5,60.25
"49F1","NS-IBTS","27.4.a",3,2012,8,11,0.727272727272727,1.5,60.25
"49F2","NS-IBTS","27.4.a",1,2012,8,10,0.8,2.5,60.25
"49F2","NS-IBTS","27.4.a",3,2012,8,15,0.533333333333333,2.5,60.25
"49F3","NS-IBTS","27.4.a",1,2012,8,11,0.727272727272727,3.5,60.25
"49F3","NS-IBTS","27.4.a",3,2012,7,9,0.777777777777778,3.5,60.25
"50E7","NS-IBTS","27.4.a",1,2012,8,6,1.33333333333333,-2.5,60.75
"50E7","NS-IBTS","27.4.a",3,2012,8,10,0.8,-2.5,60.75
"50E8","NS-IBTS","27.4.a",1,2012,14,9,1.55555555555556,-1.5,60.75
"50E8","NS-IBTS","27.4.a",3,2012,9,10,0.9,-1.5,60.75
"50E9","NS-IBTS","27.4.a",1,2012,12,10,1.2,-0.5,60.75
"50E9","NS-IBTS","27.4.a",3,2012,11,12,0.916666666666667,-0.5,60.75
"50F0","NS-IBTS","27.4.a",1,2012,6,7,0.857142857142857,0.5,60.75
"50F0","NS-IBTS","27.4.a",3,2012,10,10,1,0.5,60.75
"50F1","NS-IBTS","27.4.a",1,2012,9,12,0.75,1.5,60.75
"50F1","NS-IBTS","27.4.a",3,2012,9,12,0.75,1.5,60.75
"50F2","NS-IBTS","27.4.a",1,2012,3,8,0.375,2.5,60.75
"50F2","NS-IBTS","27.4.a",3,2012,6,11,0.545454545454545,2.5,60.75
"50F3","NS-IBTS","27.4.a",1,2012,4,8,0.5,3.5,60.75
"50F3","NS-IBTS","27.4.a",3,2012,8,10,0.8,3.5,60.75
"51E8","NS-IBTS","27.4.a",1,2012,9,7,1.28571428571429,-1.5,61.25
"51E8","NS-IBTS","27.4.a",3,2012,11,7,1.57142857142857,-1.5,61.25
"51E9","NS-IBTS","27.4.a",1,2012,9,8,1.125,-0.5,61.25
"51E9","NS-IBTS","27.4.a",3,2012,11,10,1.1,-0.5,61.25
"51F0","NS-IBTS","27.4.a",1,2012,6,7,0.857142857142857,0.5,61.25
"51F0","NS-IBTS","27.4.a",3,2012,9,9,1,0.5,61.25
"51F1","NS-IBTS","27.4.a",1,2012,8,7,1.14285714285714,1.5,61.25
"51F1","NS-IBTS","27.4.a",3,2012,11,12,0.916666666666667,1.5,61.25
"51F2","NS-IBTS","27.4.a",1,2012,7,7,1,2.5,61.25
"51F2","NS-IBTS","27.4.a",3,2012,12,11,1.09090909090909,2.5,61.25
"52E9","NS-IBTS","27.4.a",3,2012,10,9,1.11111111111111,-0.5,61.75
"52F0","NS-IBTS","27.4.a",3,2012,9,9,1,0.5,61.75
"52F1","NS-IBTS","27.4.a",3,2012,11,9,1.22222222222222,1.5,61.75
"01E2","SP-ARSA","27.9.a",1,2013,8,NA,NA,-7.5,36.25
"01E2","SP-ARSA","27.9.a",4,2013,8,NA,NA,-7.5,36.25
"01E3","SP-ARSA","27.9.a",1,2013,14,NA,NA,-6.5,36.25
"01E3","SP-ARSA","27.9.a",4,2013,13,NA,NA,-6.5,36.25
"02E2","SP-ARSA","27.9.a",1,2013,9,NA,NA,-7.5,36.75
"02E2","SP-ARSA","27.9.a",4,2013,12,NA,NA,-7.5,36.75
"02E3","SP-ARSA","27.9.a",1,2013,12,NA,NA,-6.5,36.75
"02E3","SP-ARSA","27.9.a",4,2013,13,NA,NA,-6.5,36.75
"03E2","SP-ARSA","27.9.a",4,2013,5,NA,NA,-7.5,37.25
"15E0","SP-NORTH","27.8.c",4,2013,30,2,15,-9.5,43.25
"15E1","SP-NORTH","27.8.c",4,2013,33,2,16.5,-8.5,43.25
"15E5","SP-NORTH","27.8.c",4,2013,32,1,32,-4.5,43.25
"15E6","SP-NORTH","27.8.c",4,2013,28,1,28,-3.5,43.25
"15E7","SP-NORTH","27.8.c",4,2013,30,2,15,-2.5,43.25
"16E0","SP-NORTH","27.8.c",4,2013,12,1,12,-9.5,43.75
"16E1","SP-NORTH","27.8.c",4,2013,24,2,12,-8.5,43.75
"16E2","SP-NORTH","27.8.c",4,2013,31,2,15.5,-7.5,43.75
"16E3","SP-NORTH","27.8.c",4,2013,40,3,13.3333333333333,-6.5,43.75
"16E4","SP-NORTH","27.8.c",4,2013,37,3,12.3333333333333,-5.5,43.75
"16E5","SP-NORTH","27.8.c",4,2013,34,2,17,-4.5,43.75
"16E6","SP-NORTH","27.8.c",4,2013,39,1,39,-3.5,43.75
"16E7","SP-NORTH","27.8.c",4,2013,32,3,10.6666666666667,-2.5,43.75
"16E8","EVHOE","27.8.b",4,2013,17,1,17,-1.5,43.75
"17E1","SP-NORTH","27.8.c",4,2013,22,1,22,-8.5,44.25
"17E2","SP-NORTH","27.8.c",4,2013,23,1,23,-7.5,44.25
"17E4","SP-NORTH","27.8.c",4,2013,4,2,2,-5.5,44.25
"17E8","EVHOE","27.8.b",4,2013,26,NA,NA,-1.5,44.25
"18E7","EVHOE","27.8.b",4,2013,16,1,16,-2.5,44.75
"18E8","EVHOE","27.8.b",4,2013,18,NA,NA,-1.5,44.75
"19E6","EVHOE","27.8.d",4,2013,19,1,19,-3.5,45.25
"19E7","EVHOE","27.8.b",4,2013,22,NA,NA,-2.5,45.25
"19E8","EVHOE","27.8.b",4,2013,27,NA,NA,-1.5,45.25
"20E6","EVHOE","27.8.b",4,2013,20,NA,NA,-3.5,45.75
"20E7","EVHOE","27.8.b",4,2013,24,NA,NA,-2.5,45.75
"20E8","EVHOE","27.8.b",4,2013,23,2,11.5,-1.5,45.75
"21E5","EVHOE","27.8.a",4,2013,20,NA,NA,-4.5,46.25
